adcode,name,lng,lat
440825,徐闻县,110.175718,20.326083
440881,廉江市,110.284961,21.611281
440882,雷州市,110.088275,20.908523
440883,吴川市,110.780508,21.428453
440900,茂名市,110.919229,21.659751
440902,茂南区,110.920542,21.660425
440904,电白区,111.007264,21.507219
440981,高州市,110.853251,21.915153
440982,化州市,110.63839,21.654953
440983,信宜市,110.941656,22.352681
441200,肇庆市,112.472529,23.051546
441202,端州区,112.472329,23.052662
441203,鼎湖区,112.565249,23.155822
441223,广宁县,112.440419,23.631486
441224,怀集县,112.182466,23.913072
441225,封开县,111.502973,23.434731
441226,德庆县,111.78156,23.141711
441284,四会市,112.695028,23.340324
441300,惠州市,114.412599,23.079404
441302,惠城区,114.413978,23.079883
441303,惠阳区,114.469444,22.78851
441322,博罗县,114.284254,23.167575
441323,惠东县,114.723092,22.983036
441324,龙门县,114.259986,23.723894
441400,梅州市,116.117582,24.299112
441402,梅江区,116.12116,24.302593
441403,梅县区,116.083482,24.267825
441422,大埔县,116.69552,24.351587
441423,丰顺县,116.184419,23.752771
441424,五华县,115.775004,23.925424
441426,平远县,115.891729,24.569651
441427,蕉岭县,116.170531,24.653313
441481,兴宁市,115.731648,24.138077
441500,汕尾市,115.364238,22.774485
441502,城区,115.363667,22.776227
441521,海丰县,115.337324,22.971042
441523,陆河县,115.657565,23.302682
441581,陆丰市,115.644203,22.946104
441600,河源市,114.697802,23.746266
441602,源城区,114.696828,23.746255
441621,紫金县,115.184383,23.633744
441622,龙川县,115.256415,24.101174
441623,连平县,114.495952,24.364227
441624,和平县,114.941473,24.44318
441625,东源县,114.742711,23.789093
441700,阳江市,111.975107,21.859222
441702,江城区,111.968909,21.859182
441704,阳东区,112.011267,21.864728
441721,阳西县,111.617556,21.75367
441781,阳春市,111.7905,22.169598
441800,清远市,113.051227,23.685022
441802,清城区,113.048698,23.688976
441803,清新区,113.015203,23.736949
441821,佛冈县,113.534094,23.866739
441823,阳山县,112.634019,24.470286
441825,连山壮族瑶族自治县,112.086555,24.567271
441826,连南瑶族自治县,112.290808,24.719097
441881,英德市,113.405404,24.18612
441882,连州市,112.379271,24.783966
441900,东莞市,113.746262,23.046237
442000,中山市,113.382391,22.521113
445100,潮州市,116.632301,23.661701
445102,湘桥区,116.63365,23.664675
445103,潮安区,116.67931,23.461012
445122,饶平县,117.00205,23.668171
445200,揭阳市,116.355733,23.543778
445202,榕城区,116.357045,23.535524
445203,揭东区,116.412947,23.569887
445222,揭西县,115.838708,23.4273
445224,惠来县,116.295832,23.029834
445281,普宁市,116.165082,23.29788
445300,云浮市,112.044439,22.929801
445302,云城区,112.04471,22.930827
445303,云安区,112.005609,23.073152
445321,新兴县,112.23083,22.703204
445322,郁南县,111.535921,23.237709
445381,罗定市,111.578201,22.765415
450000,广西壮族自治区,108.320004,22.82402
450100,南宁市,108.320004,22.82402
450200,柳州市,109.411703,24.314617
450300,桂林市,110.299121,25.274215
450400,梧州市,111.297604,23.474803
450500,北海市,109.119254,21.473343
450600,防城港市,108.345478,21.614631
450700,钦州市,108.624175,21.967127
450800,贵港市,109.602146,23.0936
450900,玉林市,110.154393,22.63136
451000,百色市,106.616285,23.897742
451100,贺州市,111.552056,24.414141
451200,河池市,108.062105,24.695899
451300,来宾市,109.229772,23.733766
451400,崇左市,107.353926,22.404108
450100,南宁市,108.320004,22.82402
450102,兴宁区,108.320189,22.819511
450103,青秀区,108.346113,22.816614
450105,江南区,108.310478,22.799593
450107,西乡塘区,108.306903,22.832779
450108,良庆区,108.322102,22.75909
450109,邕宁区,108.484251,22.756598
450123,隆安县,107.688661,23.174763
450124,马山县,108.172903,23.711758
450125,上林县,108.603937,23.431769
450126,宾阳县,108.816735,23.216884
450127,横县,109.270987,22.68743
450200,柳州市,109.411703,24.314617
450202,城中区,109.411749,24.312324
450203,鱼峰区,109.415364,24.303848
450204,柳南区,109.395936,24.287013
450205,柳北区,109.406577,24.359145
450221,柳江县,109.334503,24.257512
450222,柳城县,109.245812,24.655121
450223,鹿寨县,109.740805,24.483405
450224,融安县,109.403621,25.214703
450225,融水苗族自治县,109.252744,25.068812
450226,三江侗族自治县,109.614846,25.78553
450300,桂林市,110.299121,25.274215
450302,秀峰区,110.292445,25.278544
450303,叠彩区,110.300783,25.301334
450304,象山区,110.284882,25.261986
450305,七星区,110.317577,25.254339
450311,雁山区,110.305667,25.077646
450312,临桂区,110.205487,25.246257
450321,阳朔县,110.494699,24.77534
450323,灵川县,110.325712,25.408541
450324,全州县,111.072989,25.929897
450325,兴安县,110.670783,25.609554
450326,永福县,109.989208,24.986692
450327,灌阳县,111.160248,25.489098
450328,龙胜各族自治县,110.009423,25.796428
450329,资源县,110.642587,26.0342
450330,平乐县,110.642821,24.632216
450331,荔浦县,110.400149,24.497786
450332,恭城瑶族自治县,110.82952,24.833612
450400,梧州市,111.297604,23.474803
450403,万秀区,111.315817,23.471318
450405,长洲区,111.275678,23.4777
450406,龙圩区,111.246035,23.40996
450421,苍梧县,111.544008,23.845097
450422,藤县,110.931826,23.373963
450423,蒙山县,110.5226,24.199829
450481,岑溪市,110.998114,22.918406
450500,北海市,109.119254,21.473343
450502,海城区,109.107529,21.468443
450503,银海区,109.118707,21.444909
450512,铁山港区,109.450573,21.5928
450521,合浦县,109.200695,21.663554
450600,防城港市,108.345478,21.614631
450602,港口区,108.346281,21.614406
450603,防城区,108.358426,21.764758
450621,上思县,107.982139,22.151423
450681,东兴市,107.97017,21.541172
450700,钦州市,108.624175,21.967127
450702,钦南区,108.626629,21.966808
450703,钦北区,108.44911,22.132761
450721,灵山县,109.293468,22.418041
450722,浦北县,109.556341,22.268335
450800,贵港市,109.602146,23.0936
450802,港北区,109.59481,23.107677
450803,港南区,109.604665,23.067516
450804,覃塘区,109.415697,23.132815
450821,平南县,110.397485,23.544546
450881,桂平市,110.074668,23.382473
450900,玉林市,110.154393,22.63136
450902,玉州区,110.154912,22.632132
450903,福绵区,110.054155,22.58163
450921,容县,110.552467,22.856435
450922,陆川县,110.264842,22.321054
450923,博白县,109.980004,22.271285
450924,兴业县,109.877768,22.74187
450981,北流市,110.348052,22.701648
451000,百色市,106.616285,23.897742
451002,右江区,106.615727,23.897675
451021,田阳县,106.904315,23.736079
451022,田东县,107.12426,23.600444
451023,平果县,107.580403,23.320479
451024,德保县,106.618164,23.321464
451026,那坡县,105.833553,23.400785
451027,凌云县,106.56487,24.345643
451028,乐业县,106.559638,24.782204
451029,田林县,106.235047,24.290262
451030,西林县,105.095025,24.492041
451031,隆林各族自治县,105.342363,24.774318
451100,贺州市,111.552056,24.414141
451102,八步区,111.551991,24.412446
451121,昭平县,110.810865,24.172958
451122,钟山县,111.303629,24.528566
451123,富川瑶族自治县,111.277228,24.81896
451200,河池市,108.062105,24.695899
451202,金城江区,108.062131,24.695625
451221,南丹县,107.546605,24.983192
451222,天峨县,107.174939,24.985964
451223,凤山县,107.044592,24.544561
451224,东兰县,107.373696,24.509367
451225,罗城仫佬族自治县,108.902453,24.779327
451226,环江毛南族自治县,108.258669,24.827628
451227,巴马瑶族自治县,107.253126,24.139538
451228,都安瑶族自治县,108.102761,23.934964
451229,大化瑶族自治县,107.9945,23.739596
451281,宜州市,108.653965,24.492193
451300,来宾市,109.229772,23.733766
451302,兴宾区,109.230541,23.732926
451321,忻城县,108.667361,24.064779
451322,象州县,109.684555,23.959824
451323,武宣县,109.66287,23.604162
451324,金秀瑶族自治县,110.188556,24.134941
451381,合山市,108.88858,23.81311
451400,崇左市,107.353926,22.404108
451402,江州区,107.354443,22.40469
451421,扶绥县,107.911533,22.635821
451422,宁明县,107.067616,22.131353
451423,龙州县,106.857502,22.343716
451424,大新县,107.200803,22.833369
451425,天等县,107.142441,23.082484
451481,凭祥市,106.759038,22.108882
460000,海南省,110.33119,20.031971
460100,海口市,110.33119,20.031971
460200,三亚市,109.508268,18.247872
460300,三沙市,112.34882,16.831039
469001,五指山市,109.516662,18.776921
469002,琼海市,110.466785,19.246011
469005,文昌市,110.753975,19.612986
469006,万宁市,110.388793,18.796216
469007,东方市,108.653789,19.10198
469021,定安县,110.349235,19.684966
469022,屯昌县,110.102773,19.362916
469023,澄迈县,110.007147,19.737095
469024,临高县,109.687697,19.908293
469025,白沙黎族自治县,109.452606,19.224584
469026,昌江黎族自治县,109.053351,19.260968
469027,乐东黎族自治县,109.175444,18.74758
469028,陵水黎族自治县,110.037218,18.505006
469029,保亭黎族苗族自治县,109.70245,18.636371
469030,琼中黎族苗族自治县,109.839996,19.03557
460100,海口市,110.33119,20.031971
460105,秀英区,110.282393,20.008145
460106,龙华区,110.330373,20.031026
460107,琼山区,110.354722,20.001051
460108,美兰区,110.356566,20.03074
460200,三亚市,109.508268,18.247872
460300,三沙市,112.34882,16.831039
460321,西沙群岛,111.792944,16.204546
460322,南沙群岛,116.749998,11.471888
460323,中沙群岛的岛礁及其海域,117.740071,15.112856
469001,五指山市,109.516662,18.776921
469002,琼海市,110.466785,19.246011
469005,文昌市,110.753975,19.612986
469006,万宁市,110.388793,18.796216
469007,东方市,108.653789,19.10198
469021,定安县,110.349235,19.684966
469022,屯昌县,110.102773,19.362916
469023,澄迈县,110.007147,19.737095
469024,临高县,109.687697,19.908293
469025,白沙黎族自治县,109.452606,19.224584
469026,昌江黎族自治县,109.053351,19.260968
469027,乐东黎族自治县,109.175444,18.74758
469028,陵水黎族自治县,110.037218,18.505006
469029,保亭黎族苗族自治县,109.70245,18.636371
469030,琼中黎族苗族自治县,109.839996,19.03557
500000,重庆市,106.504962,29.533155
500100,重庆市市辖区,106.504962,29.533155
500101,万州区,108.380246,30.807807
500102,涪陵区,107.394905,29.703652
500103,渝中区,106.56288,29.556742
500104,大渡口区,106.48613,29.481002
500105,江北区,106.532844,29.575352
500106,沙坪坝区,106.4542,29.541224
500107,九龙坡区,106.480989,29.523492
500108,南岸区,106.560813,29.523992
500109,北碚区,106.437868,29.82543
500110,綦江区,106.651417,29.028091
500111,大足区,105.715319,29.700498
500112,渝北区,106.512851,29.601451
500113,巴南区,106.519423,29.381919
500114,黔江区,108.782577,29.527548
500115,长寿区,107.074854,29.833671
500116,江津区,106.253156,29.283387
500117,合川区,106.265554,29.990993
500118,永川区,105.894714,29.348748
500119,南川区,107.098153,29.156646
500120,璧山区,106.231126,29.593581
500151,铜梁区,106.054948,29.839944
500200,重庆市郊县,108.170255,29.291965
500228,梁平县,107.800034,30.672168
500229,城口县,108.6649,31.946293
500230,丰都县,107.73248,29.866424
500231,垫江县,107.348692,30.330012
500232,武隆县,107.75655,29.32376
500233,忠县,108.037518,30.291537
500234,开县,108.413317,31.167735
500235,云阳县,108.697698,30.930529
500236,奉节县,109.465774,31.019967
500237,巫山县,109.878928,31.074843
500238,巫溪县,109.628912,31.3966
500240,石柱土家族自治县,108.112448,29.99853
500241,秀山土家族苗族自治县,108.996043,28.444772
500242,酉阳土家族苗族自治县,108.767201,28.839828
500243,彭水苗族土家族自治县,108.166551,29.293856
500100,重庆市市辖区,106.504962,29.533155
500101,万州区,108.380246,30.807807
500102,涪陵区,107.394905,29.703652
500103,渝中区,106.56288,29.556742
500104,大渡口区,106.48613,29.481002
500105,江北区,106.532844,29.575352
500106,沙坪坝区,106.4542,29.541224
500107,九龙坡区,106.480989,29.523492
500108,南岸区,106.560813,29.523992
500109,北碚区,106.437868,29.82543
500110,綦江区,106.651417,29.028091
500111,大足区,105.715319,29.700498
500112,渝北区,106.512851,29.601451
500113,巴南区,106.519423,29.381919
500114,黔江区,108.782577,29.527548
500115,长寿区,107.074854,29.833671
500116,江津区,106.253156,29.283387
500117,合川区,106.265554,29.990993
500118,永川区,105.894714,29.348748
500119,南川区,107.098153,29.156646
500120,璧山区,106.231126,29.593581
500151,铜梁区,106.054948,29.839944
500200,重庆市郊县,108.170255,29.291965
500228,梁平县,107.800034,30.672168
500229,城口县,108.6649,31.946293
500230,丰都县,107.73248,29.866424
500231,垫江县,107.348692,30.330012
500232,武隆县,107.75655,29.32376
500233,忠县,108.037518,30.291537
500234,开县,108.413317,31.167735
500235,云阳县,108.697698,30.930529
500236,奉节县,109.465774,31.019967
500237,巫山县,109.878928,31.074843
500238,巫溪县,109.628912,31.3966
500240,石柱土家族自治县,108.112448,29.99853
500241,秀山土家族苗族自治县,108.996043,28.444772
500242,酉阳土家族苗族自治县,108.767201,28.839828
500243,彭水苗族土家族自治县,108.166551,29.293856
510000,四川省,104.065735,30.659462
510100,成都市,104.065735,30.659462
510300,自贡市,104.773447,29.352765
510400,攀枝花市,101.716007,26.580446
510500,泸州市,105.443348,28.889138
510600,德阳市,104.398651,31.127991
510700,绵阳市,104.741722,31.46402
510800,广元市,105.829757,32.433668
510900,遂宁市,105.571331,30.513311
511000,内江市,105.066138,29.58708
511100,乐山市,103.761263,29.582024
511300,南充市,106.082974,30.795281
511400,眉山市,103.831788,30.048318
511500,宜宾市,104.630825,28.760189
511600,广安市,106.633369,30.456398
511700,达州市,107.502262,31.209484
511800,雅安市,103.001033,29.987722
511900,巴中市,106.753669,31.858809
512000,资阳市,104.641917,30.122211
513200,阿坝藏族羌族自治州,102.221374,31.899792
513300,甘孜藏族自治州,101.963815,30.050663
513400,凉山彝族自治州,102.258746,27.886762
510100,成都市,104.065735,30.659462
510104,锦江区,104.080989,30.657689
510105,青羊区,104.055731,30.667648
510106,金牛区,104.043487,30.692058
510107,武侯区,104.05167,30.630862
510108,成华区,104.103077,30.660275
510112,龙泉驿区,104.269181,30.56065
510113,青白江区,104.25494,30.883438
510114,新都区,104.16022,30.824223
510115,温江区,103.836776,30.697996
510121,金堂县,104.415604,30.858417
510122,双流县,103.922706,30.573243
510124,郫县,103.887842,30.808752
510129,大邑县,103.522397,30.586602
510131,蒲江县,103.511541,30.194359
510132,新津县,103.812449,30.414284
510181,都江堰市,103.627898,30.99114
510182,彭州市,103.941173,30.985161
510183,邛崃市,103.46143,30.413271
510184,崇州市,103.671049,30.631478
510300,自贡市,104.773447,29.352765
510302,自流井区,104.778188,29.343231
510303,贡井区,104.714372,29.345675
510304,大安区,104.783229,29.367136
510311,沿滩区,104.876417,29.272521
510321,荣县,104.423932,29.454851
510322,富顺县,104.984256,29.181282
510400,攀枝花市,101.716007,26.580446
510402,东区,101.715134,26.580887
510403,西区,101.637969,26.596776
510411,仁和区,101.737916,26.497185
510421,米易县,102.109877,26.887474
510422,盐边县,101.851848,26.677619
510500,泸州市,105.443348,28.889138
510502,江阳区,105.445131,28.882889
510503,纳溪区,105.37721,28.77631
510504,龙马潭区,105.435228,28.897572
510521,泸县,105.376335,29.151288
510522,合江县,105.834098,28.810325
510524,叙永县,105.437775,28.167919
510525,古蔺县,105.813359,28.03948
510600,德阳市,104.398651,31.127991
510603,旌阳区,104.389648,31.130428
510623,中江县,104.677831,31.03681
510626,罗江县,104.507126,31.303281
510681,广汉市,104.281903,30.97715
510682,什邡市,104.173653,31.126881
510683,绵竹市,104.200162,31.343084
510700,绵阳市,104.741722,31.46402
510703,涪城区,104.740971,31.463557
510704,游仙区,104.770006,31.484772
510722,三台县,105.090316,31.090909
510723,盐亭县,105.391991,31.22318
510724,安县,104.560341,31.53894
510725,梓潼县,105.16353,31.635225
510726,北川羌族自治县,104.468069,31.615863
510727,平武县,104.530555,32.407588
510781,江油市,104.744431,31.776386
510800,广元市,105.829757,32.433668
510802,利州区,105.826194,32.432276
510811,昭化区,105.964121,32.322788
510812,朝天区,105.88917,32.642632
510821,旺苍县,106.290426,32.22833
510822,青川县,105.238847,32.585655
510823,剑阁县,105.527035,32.286517
510824,苍溪县,105.939706,31.732251
510900,遂宁市,105.571331,30.513311
510903,船山区,105.582215,30.502647
510904,安居区,105.459383,30.346121
510921,蓬溪县,105.713699,30.774883
510922,射洪县,105.381849,30.868752
510923,大英县,105.252187,30.581571
511000,内江市,105.066138,29.58708
511002,市中区,105.065467,29.585265
511011,东兴区,105.067203,29.600107
511024,威远县,104.668327,29.52686
511025,资中县,104.852463,29.775295
511028,隆昌县,105.288074,29.338162
511100,乐山市,103.761263,29.582024
511102,市中区,103.75539,29.588327
511111,沙湾区,103.549961,29.416536
511112,五通桥区,103.816837,29.406186
511113,金口河区,103.077831,29.24602
511123,犍为县,103.944266,29.209782
511124,井研县,104.06885,29.651645
511126,夹江县,103.578862,29.741019
511129,沐川县,103.90211,28.956338
511132,峨边彝族自治县,103.262148,29.230271
511133,马边彝族自治县,103.546851,28.838933
511181,峨眉山市,103.492488,29.597478
511300,南充市,106.082974,30.795281
511302,顺庆区,106.084091,30.795572
511303,高坪区,106.108996,30.781809
511304,嘉陵区,106.067027,30.762976
511321,南部县,106.061138,31.349407
511322,营山县,106.564893,31.075907
511323,蓬安县,106.413488,31.027978
511324,仪陇县,106.297083,31.271261
511325,西充县,105.893021,30.994616
511381,阆中市,105.975266,31.580466
511400,眉山市,103.831788,30.048318
511402,东坡区,103.831553,30.048128
511403,彭山区,103.8701,30.192298
511421,仁寿县,104.147646,29.996721
511423,洪雅县,103.375006,29.904867
511424,丹棱县,103.518333,30.012751
511425,青神县,103.846131,29.831469
511500,宜宾市,104.630825,28.760189
511502,翠屏区,104.630231,28.760179
511503,南溪区,104.981133,28.839806
511521,宜宾县,104.541489,28.695678
511523,江安县,105.068697,28.728102
511524,长宁县,104.921116,28.577271
511525,高县,104.519187,28.435676
511526,珙县,104.712268,28.449041
511527,筠连县,104.507848,28.162017
511528,兴文县,105.236549,28.302988
511529,屏山县,104.162617,28.64237
511600,广安市,106.633369,30.456398
511602,广安区,106.632907,30.456462
511603,前锋区,106.893277,30.4963
511621,岳池县,106.444451,30.533538
511622,武胜县,106.292473,30.344291
511623,邻水县,106.934968,30.334323
511681,华蓥市,106.777882,30.380574
511700,达州市,107.502262,31.209484
511702,通川区,107.501062,31.213522
511703,达川区,107.507926,31.199062
511722,宣汉县,107.722254,31.355025
511723,开江县,107.864135,31.085537
511724,大竹县,107.20742,30.736289
511725,渠县,106.970746,30.836348
511781,万源市,108.037548,32.06777
511800,雅安市,103.001033,29.987722
511802,雨城区,103.003398,29.981831
511803,名山区,103.112214,30.084718
511822,荥经县,102.844674,29.795529
511823,汉源县,102.677145,29.349915
511824,石棉县,102.35962,29.234063
511825,天全县,102.763462,30.059955
511826,芦山县,102.924016,30.152907
511827,宝兴县,102.813377,30.369026
511900,巴中市,106.753669,31.858809
511902,巴州区,106.753671,31.858366
511903,恩阳区,106.486515,31.816336
511921,通江县,107.247621,31.91212
511922,南江县,106.843418,32.353164
511923,平昌县,107.101937,31.562814
512000,资阳市,104.641917,30.122211
512002,雁江区,104.642338,30.121686
512021,安岳县,105.336764,30.099206
512022,乐至县,105.031142,30.275619
512081,简阳市,104.550339,30.390666
513200,阿坝藏族羌族自治州,102.221374,31.899792
513221,汶川县,103.580675,31.47463
513222,理县,103.165486,31.436764
513223,茂县,103.850684,31.680407
513224,松潘县,103.599177,32.63838
513225,九寨沟县,104.236344,33.262097
513226,金川县,102.064647,31.476356
513227,小金县,102.363193,30.999016
513228,黑水县,102.990805,32.061721
513229,马尔康县,102.221187,31.899761
513230,壤塘县,100.979136,32.264887
513231,阿坝县,101.700985,32.904223
513232,若尔盖县,102.963726,33.575934
513233,红原县,102.544906,32.793902
513300,甘孜藏族自治州,101.963815,30.050663
513322,泸定县,102.233225,29.912482
513323,丹巴县,101.886125,30.877083
513324,九龙县,101.506942,29.001975
513325,雅江县,101.015735,30.03225
513326,道孚县,101.123327,30.978767
513327,炉霍县,100.679495,31.392674
513328,甘孜县,99.991753,31.61975
513329,新龙县,100.312094,30.93896
513330,德格县,98.57999,31.806729
513331,白玉县,98.824343,31.208805
513332,石渠县,98.100887,32.975302
513333,色达县,100.331657,32.268777
513334,理塘县,100.269862,29.991807
513335,巴塘县,99.109037,30.005723
513336,乡城县,99.799943,28.930855
513337,稻城县,100.296689,29.037544
513338,得荣县,99.288036,28.71134
513400,凉山彝族自治州,102.258746,27.886762
513401,西昌市,102.258758,27.885786
513422,木里藏族自治县,101.280184,27.926859
513423,盐源县,101.508909,27.423415
513424,德昌县,102.178845,27.403827
513425,会理县,102.249548,26.658702
513426,会东县,102.578985,26.630713
513427,宁南县,102.757374,27.065205
513428,普格县,102.541082,27.376828
513429,布拖县,102.808801,27.709062
513430,金阳县,103.248704,27.695916
513431,昭觉县,102.843991,28.010554
513432,喜德县,102.412342,28.305486
513433,冕宁县,102.170046,28.550844
513434,越西县,102.508875,28.639632
513435,甘洛县,102.775924,28.977094
513436,美姑县,103.132007,28.327946
513437,雷波县,103.571584,28.262946
520000,贵州省,106.713478,26.578343
520100,贵阳市,106.713478,26.578343
520200,六盘水市,104.846743,26.584643
520300,遵义市,106.937265,27.706626
520400,安顺市,105.932188,26.245544
520500,毕节市,105.28501,27.301693
520600,铜仁市,109.191555,27.718346
522300,黔西南布依族苗族自治州,104.897971,25.08812
522600,黔东南苗族侗族自治州,107.977488,26.583352
522700,黔南布依族苗族自治州,107.517156,26.258219
520100,贵阳市,106.713478,26.578343
520102,南明区,106.715963,26.573743
520103,云岩区,106.713397,26.58301
520111,花溪区,106.670791,26.410464
520112,乌当区,106.762123,26.630928
520113,白云区,106.633037,26.676849
520115,观山湖区,106.626323,26.646358
520121,开阳县,106.969438,27.056793
520122,息烽县,106.737693,27.092665
520123,修文县,106.599218,26.840672
520181,清镇市,106.470278,26.551289
520200,六盘水市,104.846743,26.584643
520201,钟山区,104.846244,26.584805
520203,六枝特区,105.474235,26.210662
520221,水城县,104.95685,26.540478
520222,盘县,104.468367,25.706966
520300,遵义市,106.937265,27.706626
520302,红花岗区,106.943784,27.694395
520303,汇川区,106.937265,27.706626
520321,遵义县,106.831668,27.535288
520322,桐梓县,106.826591,28.131559
520323,绥阳县,107.191024,27.951342
520324,正安县,107.441872,28.550337
520325,道真仡佬族苗族自治县,107.605342,28.880088
520326,务川仡佬族苗族自治县,107.887857,28.521567
520327,凤冈县,107.722021,27.960858
520328,湄潭县,107.485723,27.765839
520329,余庆县,107.892566,27.221552
520330,习水县,106.200954,28.327826
520381,赤水市,105.698116,28.587057
520382,仁怀市,106.412476,27.803377
520400,安顺市,105.932188,26.245544
520402,西秀区,105.946169,26.248323
520403,平坝区,106.259942,26.40608
520422,普定县,105.745609,26.305794
520423,镇宁布依族苗族自治县,105.768656,26.056096
520424,关岭布依族苗族自治县,105.618454,25.944248
520425,紫云苗族布依族自治县,106.084515,25.751567
520500,毕节市,105.28501,27.301693
520502,七星关区,105.284852,27.302085
520521,大方县,105.609254,27.143521
520522,黔西县,106.038299,27.024923
520523,金沙县,106.222103,27.459693
520524,织金县,105.768997,26.668497
520525,纳雍县,105.375322,26.769875
520526,威宁彝族回族苗族自治县,104.286523,26.859099
520527,赫章县,104.726438,27.119243
520600,铜仁市,109.191555,27.718346
520602,碧江区,109.192117,27.718745
520603,万山区,109.21199,27.51903
520621,江口县,108.848427,27.691904
520622,玉屏侗族自治县,108.917882,27.238024
520623,石阡县,108.229854,27.519386
520624,思南县,108.255827,27.941331
520625,印江土家族苗族自治县,108.405517,27.997976
520626,德江县,108.117317,28.26094
520627,沿河土家族自治县,108.495746,28.560487
520628,松桃苗族自治县,109.202627,28.165419
522300,黔西南布依族苗族自治州,104.897971,25.08812
522301,兴义市,104.897982,25.088599
522322,兴仁县,105.192778,25.431378
522323,普安县,104.955347,25.786404
522324,晴隆县,105.218773,25.832881
522325,贞丰县,105.650133,25.385752
522326,望谟县,106.091563,25.166667
522327,册亨县,105.81241,24.983338
522328,安龙县,105.471498,25.108959
522600,黔东南苗族侗族自治州,107.977488,26.583352
522601,凯里市,107.977541,26.582964
522622,黄平县,107.901337,26.896973
522623,施秉县,108.12678,27.034657
522624,三穗县,108.681121,26.959884
522625,镇远县,108.423656,27.050233
522626,岑巩县,108.816459,27.173244
522627,天柱县,109.212798,26.909684
522628,锦屏县,109.20252,26.680625
522629,剑河县,108.440499,26.727349
522630,台江县,108.314637,26.669138
522631,黎平县,109.136504,26.230636
522632,榕江县,108.521026,25.931085
522633,从江县,108.912648,25.747058
522634,雷山县,108.079613,26.381027
522635,麻江县,107.593172,26.494803
522636,丹寨县,107.794808,26.199497
522700,黔南布依族苗族自治州,107.517156,26.258219
522701,都匀市,107.517021,26.258205
522702,福泉市,107.513508,26.702508
522722,荔波县,107.8838,25.412239
522723,贵定县,107.233588,26.580807
522725,瓮安县,107.478417,27.066339
522726,独山县,107.542757,25.826283
522727,平塘县,107.32405,25.831803
522728,罗甸县,106.750006,25.429894
522729,长顺县,106.447376,26.022116
522730,龙里县,106.977733,26.448809
522731,惠水县,106.657848,26.128637
522732,三都水族自治县,107.87747,25.985183
530000,云南省,102.712251,25.040609
530100,昆明市,102.712251,25.040609
530300,曲靖市,103.797851,25.501557
530400,玉溪市,102.543907,24.350461
530500,保山市,99.167133,25.111802
530600,昭通市,103.717216,27.336999
530700,丽江市,100.233026,26.872108
530800,普洱市,100.972344,22.777321
530900,临沧市,100.08697,23.886567
532300,楚雄彝族自治州,101.546046,25.041988
532500,红河哈尼族彝族自治州,103.384182,23.366775
532600,文山壮族苗族自治州,104.24401,23.36951
532800,西双版纳傣族自治州,100.797941,22.001724
532900,大理白族自治州,100.225668,25.589449
533100,德宏傣族景颇族自治州,98.578363,24.436694
533300,怒江傈僳族自治州,98.854304,25.850949
533400,迪庆藏族自治州,99.706463,27.826853
530100,昆明市,102.712251,25.040609
530102,五华区,102.704412,25.042165
530103,盘龙区,102.729044,25.070239
530111,官渡区,102.723437,25.021211
530112,西山区,102.705904,25.02436
530113,东川区,103.182,26.08349
530114,呈贡区,102.801382,24.889275
530122,晋宁县,102.594987,24.666944
530124,富民县,102.497888,25.219667
530125,宜良县,103.145989,24.918215
530126,石林彝族自治县,103.271962,24.754545
530127,嵩明县,103.038777,25.335087
530128,禄劝彝族苗族自治县,102.46905,25.556533
530129,寻甸回族彝族自治县,103.257588,25.559474
530181,安宁市,102.485544,24.921785
530300,曲靖市,103.797851,25.501557
530302,麒麟区,103.798054,25.501269
530321,马龙县,103.578755,25.429451
530322,陆良县,103.655233,25.022878
530323,师宗县,103.993808,24.825681
530324,罗平县,104.309263,24.885708
530325,富源县,104.25692,25.67064
530326,会泽县,103.300041,26.412861
530328,沾益县,103.819262,25.600878
530381,宣威市,104.09554,26.227777
530400,玉溪市,102.543907,24.350461
530402,红塔区,102.543468,24.350753
530421,江川县,102.749839,24.291006
530422,澄江县,102.916652,24.669679
530423,通海县,102.760039,24.112205
530424,华宁县,102.928982,24.189807
530425,易门县,102.16211,24.669598
530426,峨山彝族自治县,102.404358,24.173256
530427,新平彝族傣族自治县,101.990903,24.0664
530428,元江哈尼族彝族傣族自治县,101.999658,23.597618
530500,保山市,99.167133,25.111802
530502,隆阳区,99.165825,25.112144
530521,施甸县,99.183758,24.730847
530523,龙陵县,98.693567,24.591912
530524,昌宁县,99.612344,24.823662
530600,昭通市,103.717216,27.336999
530602,昭阳区,103.717267,27.336636
530621,鲁甸县,103.549333,27.191637
530622,巧家县,102.929284,26.9117
530623,盐津县,104.23506,28.106923
530624,大关县,103.891608,27.747114
530625,永善县,103.63732,28.231526
530626,绥江县,103.961095,28.599953
530627,镇雄县,104.873055,27.436267
530628,彝良县,104.048492,27.627425
530629,威信县,105.04869,27.843381
530630,水富县,104.415376,28.629688
530700,丽江市,100.233026,26.872108
530702,古城区,100.234412,26.872229
530721,玉龙纳西族自治县,100.238312,26.830593
530722,永胜县,100.750901,26.685623
530723,华坪县,101.267796,26.628834
530724,宁蒗彝族自治县,100.852427,27.281109
530800,普洱市,100.972344,22.777321
530802,思茅区,100.973227,22.776595
530821,宁洱哈尼族彝族自治县,101.04524,23.062507
530822,墨江哈尼族自治县,101.687606,23.428165
530823,景东彝族自治县,100.840011,24.448523
